ts_code,symbol,name,area,industry,market,list_date,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000920.SZ,000920,沃顿科技,贵州,塑料,主板,19990616,20250307,8.6,0.9204,1.7598,0.88,24.6718,22.8336,2.2073,2.3837,2.4042,2.0116,2.0116,47262.1118,42197.75,22070.1104,406454.1615,362900.65
000922.SZ,000922,佳电股份,黑龙江,电气设备,主板,19990618,20250307,11.79,4.3011,6.7616,1.79,17.5184,21.6783,2.1326,1.315,1.1956,1.4685,1.4685,59342.8553,58731.8753,37360.0914,699652.264,692448.8098
000923.SZ,000923,河钢资源,河北,普钢,主板,19990714,20250307,13.92,2.2916,3.5783,1.81,9.9576,11.0363,0.9468,1.5487,1.3907,4.3103,4.3103,65272.8961,62789.5729,40211.543,908598.7137,874030.8548
000925.SZ,000925,众合科技,浙江,运输设备,主板,19990611,20250307,8.56,10.7781,11.2929,2.49,100.8827,,1.7788,2.497,2.799,0.173,0.173,67820.7158,67508.1608,64430.4835,580545.3272,577869.8564
000926.SZ,000926,福星股份,湖北,区域地产,主板,19990618,20250307,2.26,1.9795,2.4999,0.91,52.6848,859.2863,0.2982,0.6536,1.0741,0.3156,0.3156,159296.4774,157304.6151,124554.6044,360010.0389,355508.4301
000927.SZ,000927,中国铁物,天津,仓储物流,主板,19990727,20250307,2.55,0.8294,2.6469,1.05,27.0176,32.1621,1.6592,0.3423,0.3792,0.3922,0.3922,605035.3641,605035.0581,189584.6918,1542840.1785,1542839.3982
000928.SZ,000928,中钢国际,吉林,建筑工程,主板,19990312,20250307,6.86,1.8427,3.5887,0.7,12.9243,12.1687,1.1845,0.3731,0.5586,3.8776,3.8776,143464.4621,143462.7071,73662.5166,984166.21,984154.1707
000930.SZ,000930,中粮科技,安徽,农业综合,主板,19990712,20250307,5.58,0.6905,1.5612,0.7,,,0.9874,0.5092,0.4993,0.0,,185972.2694,185623.1294,82099.8032,1037725.2633,1035777.0621
000931.SZ,000931,中关村,北京,化学制药,主板,19990712,20250307,4.83,1.3937,2.0524,1.1,74.5692,61.6176,2.2923,1.5978,1.4391,0.0,,75312.6982,74619.1982,50671.9609,363760.3323,360410.7273
000935.SZ,000935,四川双马,四川,水泥,主板,19990824,20250307,17.48,2.5566,8.2646,1.19,13.5416,23.7582,1.8084,10.9444,11.5241,1.9386,1.9386,76344.0333,76344.0333,23616.4516,1334493.7021,1334493.7021
000936.SZ,000936,华西股份,江苏,化纤,主板,19990810,20250307,7.35,2.849,4.6416,1.03,89.956,59.3275,1.2515,2.2785,1.9949,0.5442,0.5442,88601.2887,88588.7337,54375.7854,651219.4719,651127.1927
000937.SZ,000937,冀中能源,河北,煤炭开采,主板,19990909,20250307,5.78,0.3399,1.1415,0.96,4.1308,9.1076,0.9726,0.8395,1.0922,13.8408,13.8408,353354.685,343339.4152,102219.3985,2042390.0793,1984501.8199
000948.SZ,000948,南天信息,云南,软件服务,主板,19991014,20250307,20.71,8.6679,13.4573,1.3,52.3419,51.2312,3.0707,0.8924,0.8791,0.5794,0.5794,39374.4987,38952.6497,25089.5757,815445.8681,806709.3753
000949.SZ,000949,新乡化纤,河南,化纤,主板,19991021,20250307,4.71,7.4648,11.9479,1.51,,60.0421,1.2414,1.0854,1.0772,0.6207,0.6207,170032.9922,169987.3676,106203.9812,800855.3933,800640.5014
000950.SZ,000950,重药控股,重庆,医药商业,主板,19990916,20250307,5.18,2.4549,5.4322,2.99,13.6681,20.8395,0.7863,0.1117,0.1099,1.5444,1.5444,172818.4696,172818.4696,78098.9493,895199.6725,895199.6725
000957.SZ,000957,中通客车,山东,汽车整车,主板,20000113,20250307,10.95,2.3745,3.5464,1.1,93.2078,33.9512,2.2512,1.5298,1.141,0.3105,0.5845,59290.3936,59290.3936,39698.1056,649229.8099,649229.8099
000962.SZ,000962,东方钽业,宁夏,小金属,主板,20000120,20250307,16.3,7.6589,12.9237,1.64,43.9857,41.8306,3.2444,7.4283,6.7341,0.3374,0.3374,50496.8262,49565.2098,29373.5298,823098.2671,807912.9197
000965.SZ,000965,天保基建,天津,区域地产,主板,20000406,20250307,3.12,4.0187,8.2772,1.78,172.818,26.5987,0.6383,1.1305,1.114,0.641,0.641,110983.0895,110983.0895,53883.4999,346267.2392,346267.2392
000966.SZ,000966,长源电力,湖北,火力发电,主板,20000316,20250307,4.44,0.526,1.6185,0.86,44.2781,25.1243,1.1178,1.0691,0.9247,0.6937,0.6937,348103.5016,274932.7699,89350.9969,1545579.5471,1220701.4984
